idr animal length eff_length est_counts tpm coding main coding_ali main_ali fs pnps nd_pnps N_pnps sd_pnps S_pnps w dN N dS S 5refsp 5sp 10refsp 10sp 20refsp 20sp 5 10 20
octo_c19220_g1_i1 octo 637 471.211 411 436.987 7,322,323,557 7,322 7,322,323,557 7,322 1 0.09922179783083832 35.666666666666664 432.4999999999998 94.33333333333333 113.50000000000024 0.0363 0.0748 406.98 2.061 139.02 0 0.0 0 0.6656655082734381 0 0.7538708535398065 0.6798519401438976 0.6917978927874594 0.7333044634962416
cras_c7308_g1_i2 cras 2956 2907 4045 338.142 0,2901 0,2901 0,2921 0,2921 0 0.11798107377795661 190.83333333333331 2262.166666666666 418.16666666666663 584.8333333333342 0.0588 0.0783 2122.12 1.3333 724.88 0 0.7253632009753416 0 0.7257636629157281 0 0.7532210139058029 0.7367045199245819 0.7429651904033343 0.7710144954720966
minu_c7680_g1_i1 minu 2914 2725.91 483 31.0819 0,2856 0,2856 0,2921 0,2921 0 0.11798107377795661 190.83333333333331 2262.166666666666 418.16666666666663 584.8333333333342 0.0588 0.0783 2122.12 1.3333 724.88 0 0.7702272336525395 0 0.7814080076374211 0 0.7957853035267801 0.7687706168898328 0.7762877059292158 0.8014337885035168
cras_c7309_g1_i1 cras 1923 1874 3488 452.306 20,1838 20,1838 20,1842 20,1842 0 0.11491664543299304 143.5 1447.8333333333317 311.5 361.16666666666845 0.0365 0.0896 1348.41 2.4565 460.59 0 0.6873843484582868 0 0.6858352105140721 0 0.7204288947748444 0.6957345682483767 0.7043310512794113 0.7390589976077971
minu_c18409_g1_i1 minu 1890 1701.91 723 74.5201 0,1062,1063,1810 0,1062 29,1091,1092,1842 29,1091 1 0.11491664543299304 143.5 1447.8333333333317 311.5 361.16666666666845 0.0365 0.0896 1348.41 2.4565 460.59 0 0.673680185180201 0 0.6822917125802552 0 0.702811388533616 0.6691101722570392 0.6756527001132293 0.7115899167887505
cras_c7316_g1_i1 cras 1627 1578 6128 943.708 27,1578 27,1578 27,1578 27,1578 0 0.07707627092540253 75.0 1245.1666666666665 239.0 305.8333333333335 0.0381 0.0569 1156.1 1.4925 394.9 0 0.6936963852804304 0 0.6955443181119602 0 0.7269781301716519 0.7092339222208852 0.7162116391696567 0.7461095865583527
minu_c19143_g1_i1 minu 1595 1406.91 1186 147.873 1,1555 1,1555 24,1578 24,1578 0 0.07707627092540253 75.0 1245.1666666666665 239.0 305.8333333333335 0.0381 0.0569 1156.1 1.4925 394.9 0 0.7315082958285802 0 0.7406576910563523 0 0.7542156474132985 0.7337352942954659 0.7373061581893117 0.7632705864610834
cras_c7362_g1_i1 cras 1764 1715 3055 432.885 2,1292,1293,1701 2,1292 2,1298,1299,1707 2,1298 1 0.15009022205345654 136.0 1309.8333333333321 254.0 367.16666666666777 0.0695 0.0978 1250.01 1.407 426.99 0 0.7119890796770694 0 0.7195686665315062 0 0.7396981931397187 0.7266944976581965 0.7341270434197429 0.7621385108907295
minu_c18886_g1_i1 minu 1733 1544.91 3564 404.675 0,1272,1273,1681 0,1272 23,1298,1299,1707 23,1298 1 0.15009022205345654 136.0 1309.8333333333321 254.0 367.16666666666777 0.0695 0.0978 1250.01 1.407 426.99 0 0.7707481183281172 0 0.7773065081837846 0 0.7832815394225172 0.7587342982400292 0.768426872163699 0.7918246122014766
cras_c7373_g1_i1 cras 1819 1770 5270 723.541 7,1759 7,1759 7,1764 7,1764 0 0.17167865997723622 163.16666666666669 1376.8333333333321 254.83333333333334 369.1666666666678 0.0868 0.1185 1301.45 1.3645 444.55 0 0.6937919530765072 0 0.698822950222672 0 0.7274895878543827 0.7096851999358682 0.7194824322202595 0.7502579841404721
minu_c36739_g1_i1 minu 1792 1603.91 2991 327.121 2,1748 2,1748 13,1764 13,1764 0 0.17167865997723622 163.16666666666669 1376.8333333333321 254.83333333333334 369.1666666666678 0.0868 0.1185 1301.45 1.3645 444.55 0 0.7263352616286792 0 0.7305907137254486 0 0.7469378422368338 0.7128784233640983 0.7176477134291449 0.7464400989964465
cras_c7379_g1_i2 cras 3862 3813 3927 250.276 39,3822 39,3822 39,3825 39,3825 0 0.15313906522822168 291.8333333333333 2987.833333333342 507.16666666666663 795.1666666666578 0.0885 0.0959 2819.8 1.0841 963.2 0 0.7438173452729333 0 0.7479198237839185 0 0.7785917693660687 0.752495556477934 0.7631921720806666 0.7918766568839913
minu_c10567_g1_i1 minu 3833 3644.91 981 47.2122 10,3793 10,3793 39,3825 39,3825 0 0.15313906522822168 291.8333333333333 2987.833333333342 507.16666666666663 795.1666666666578 0.0885 0.0959 2819.8 1.0841 963.2 0 0.7939993850117659 0 0.8090825751125064 0 0.8219771082454431 0.799538800247839 0.8101288722844942 0.8337335430376663
cras_c7404_g1_i1 cras 1716 1667 667 97.2335 0,1713 0,1713 0,1714 0,1714 0 0.0763470463458216 69.5 1321.3333333333328 259.5 376.66666666666725 0.0386 0.0451 1265.67 1.1682 432.33 0 0.7417575356091209 0 0.7440443825934879 0 0.7694883431487429 0.7544378245891028 0.7631175036977741 0.789749436396047
minu_c18358_g1_i1 minu 1741 1552.91 779 87.996 0,1707 0,1707 16,1723 16,1723 0 0.0763470463458216 69.5 1321.3333333333328 259.5 376.66666666666725 0.0386 0.0451 1265.67 1.1682 432.33 0 0.7770725062174045 0 0.7825649700884275 0 0.7920372774560582 0.7663819056772185 0.7696216736226165 0.7906885478242874
cras_c7405_g1_i1 cras 1987 1938 12719 1594.87 15,1923 15,1923 15,1986 15,1986 0 0.2525398250529043 227.66666666666666 1507.9999999999964 237.33333333333334 397.00000000000364 0.188 0.1702 1419.96 0.9051 485.04 0 0.6979373299070056 0 0.6951362019488547 1 0.730243142539468 0.7092982733281444 0.7145972588404927 0.7453605017706415
minu_c17696_g1_i1 minu 2011 1822.91 9890 951.706 1,1960 1,1960 7,1986 7,1986 0 0.2525398250529043 227.66666666666666 1507.9999999999964 237.33333333333334 397.00000000000364 0.188 0.1702 1419.96 0.9051 485.04 0 0.7042372201495988 0 0.7138848854571022 1 0.7300772244416 0.7017908034911563 0.7078709863406256 0.7394438007471414
cras_c7413_g1_i1 cras 625 576 492 207.572 0,585 0,585 260,845 260,845 0 0.09277167974682986 26.0 453.83333333333314 81.0 131.16666666666683 0.0504 0.0504 436.05 0.9991 148.95 0 0.6889483091131475 0 0.6859156480962767 0 0.7176299937141734 0.7003770803134739 0.7086417898272229 0.7383075102836473
minu_c17715_g1_i1 minu 877 688.91 668 170.093 2,845 2,845 2,845 2,845 0 0.09277167974682986 26.0 453.83333333333314 81.0 131.16666666666683 0.0504 0.0504 436.05 0.9991 148.95 0 0.682529270459282 0 0.6965502275030162 0 0.7153301626142579 0.6908247553420958 0.6981246344358001 0.7302393181673996
cras_c7458_g1_i1 cras 3250 3201 10796 819.602 0,3198 0,3198 0,3198 0,3198 0 0.14501678086289305 236.33333333333331 2476.8333333333344 462.66666666666663 703.1666666666655 0.0868 0.0959 2370.33 1.1052 809.67 0 0.7578283180558618 0 0.7612939094540183 0 0.7879490818793258 0.7705923911492064 0.780346349093207 0.806017584248399
minu_c14230_g1_i1 minu 3230 3041.91 11300 651.634 2,3182 2,3182 15,3198 15,3198 0 0.14501678086289305 236.33333333333331 2476.8333333333344 462.66666666666663 703.1666666666655 0.0868 0.0959 2370.33 1.1052 809.67 0 0.7784537271827049 0 0.7906919139861738 0 0.8021866160311751 0.7836735781901164 0.7914609961070731 0.8129569929691312
cras_c7464_g1_i1 cras 1261 1212 2088 418.652 9,1203 9,1203 9,1205 9,1205 0 0.16217189639908813 97.33333333333334 943.3333333333344 155.66666666666669 244.66666666666563 0.1124 0.1076 885.52 0.9575 302.48 0 0.7883246954910372 0 0.7910747164960729 0 0.8159797561312611 0.7998734089594015 0.8070230114742183 0.8301891293835916
minu_c31174_g1_i1 minu 1233 1044.91 826 138.667 0,1188 0,1188 13,1205 13,1205 0 0.16217189639908813 97.33333333333334 943.3333333333344 155.66666666666669 244.66666666666563 0.1124 0.1076 885.52 0.9575 302.48 0 0.8061231763060764 0 0.8154308014083442 0 0.8306786271053042 0.8049425389927201 0.8106165765553155 0.830837946627025
cras_c746_g1_i1 cras 562 513 2134 1010.89 24,525 24,525 24,525 24,525 0 0.10734047683266734 34.5 399.83333333333326 76.5 95.16666666666676 0.0617 0.0877 368.97 1.4231 126.03 0 0.6876536112198813 0 0.6773652935726536 1 0.7063926408743045 0.6945897682292717 0.6977117344678313 0.7267090072105017
minu_c15921_g1_i1 minu 522 334.699 308 161.424 0,495 0,495 30,525 30,525 0 0.10734047683266736 34.5 399.83333333333326 76.5 95.16666666666677 0.0617 0.0877 368.97 1.4231 126.03 0 0.7168943678989138 0 0.7300206313555577 0 0.7422951161204313 0.7292652524244525 0.7373211037702714 0.763674557869899
cras_c7507_g1_i1 cras 1647 1598 2587 393.41 22,1597 22,1597 22,1597 22,1597 0 0.15664476137183297 146.83333333333334 1273.0000000000005 220.16666666666666 298.9999999999996 0.0842 0.1147 1171.75 1.3627 400.25 0 0.6547204509652955 0 0.6503376973748437 0 0.6832315965916612 0.6704222318864554 0.6745705052057869 0.7075110615303163
minu_c29961_g1_i1 minu 1612 1423.91 430 52.9734 1,1573 1,1573 25,1597 25,1597 0 0.15664476137183297 146.83333333333334 1273.0000000000005 220.16666666666666 298.9999999999996 0.0842 0.1147 1171.75 1.3627 400.25 0 0.6956307620979776 0 0.7015866683573089 0 0.7194889784361139 0.6890683132114261 0.6931796908540406 0.7279160078666461
cras_c7528_g1_i1 cras 951 902 730 196.672 0,942 0,942 0,942 0,942 0 0.1286300880028604 66.5 701.5000000000002 148.5 201.49999999999972 0.0576 0.0899 673.08 1.5629 229.92 0 0.6434701823262862 0 0.6419687343622604 0 0.6777844419386708 0.6553326039932601 0.6610302429821555 0.6951797060948955
minu_c3707_g1_i1 minu 921 732.91 2847 681.41 0,903 0,903 15,942 15,942 0 0.1286300880028604 66.5 701.5000000000002 148.5 201.49999999999972 0.0576 0.0899 673.08 1.5629 229.92 0 0.6660022199769415 0 0.6694964244840602 0 0.6874057284777666 0.650427181570661 0.6534916094574017 0.6876912053045301
cras_c7586_g1_i1 cras 1768 1719 25485 3602.75 38,1724 38,1724 38,1724 38,1724 0 0.10544452971415988 109.5 1333.499999999999 267.50000000000006 343.5000000000009 0.0549 0.0817 1250.01 1.4885 426.99 1 0.76609231674288 1 0.7699145845227802 1 0.7945351235931433 0.7786726295788836 0.7862953630630709 0.8114025696286915
minu_c20715_g1_i2 minu 1722 1533.91 11523 1317.76 2,1679 2,1679 44,1724 44,1724 0 0.10544452971415988 109.5 1333.499999999999 267.50000000000006 343.5000000000009 0.0549 0.0817 1250.01 1.4885 426.99 0 0.7613616299041126 0 0.768953341509114 1 0.7782081191966199 0.7564957585237957 0.7606842748203675 0.783920457379216
cras_c7619_g1_i1 cras 1157 1108 2630 576.822 28,1102 28,1102 28,1117 28,1117 0 0.09439243058313193 59.0 861.5000000000006 151.99999999999997 209.4999999999994 0.0537 0.0678 798.31 1.2634 272.69 0 0.7204319283689208 0 0.7244848863690762 0 0.7494544101206201 0.7326353299392825 0.7388259384615854 0.7662068348930464
minu_c24397_g1_i1 minu 1138 949.91 1583 292.328 2,1097 2,1097 19,1117 19,1117 0 0.09439243058313193 59.0 861.5000000000006 151.99999999999997 209.4999999999994 0.0537 0.0678 798.31 1.2634 272.69 0 0.717140283213712 0 0.7225643445758011 0 0.7396802473406852 0.714625728231382 0.7187960658919266 0.7457603858169564
cras_c7672_g1_i1 cras 493 444 182 99.6126 2,461 2,461 2,461 2,461 0 0.0697345178579715 20.833333333333336 351.83333333333326 73.16666666666667 86.16666666666673 0.0274 0.0525 326.48 1.9188 111.52 0 0.6763356173772826 0 0.6782273835393543 0 0.7105990381248973 0.6744462472090909 0.685429003812361 0.7212431245387264
minu_c22549_g1_i1 minu 457 271.247 213 137.748 1,439 1,439 23,461 23,461 0 0.0697345178579715 20.833333333333336 351.83333333333326 73.16666666666667 86.16666666666673 0.0274 0.0525 326.48 1.9188 111.52 0 0.6221021174738561 0 0.6310768470484858 0 0.6523765920839855 0.6353153226367666 0.6403508133425351 0.6744916505464302
cras_c7679_g1_i1 cras 1048 999 609 148.142 9,1017 9,1017 9,1017 9,1017 0 0.1411153963225969 66.33333333333333 793.0000000000005 125.66666666666666 211.99999999999957 0.0859 0.0812 749.11 0.9459 255.89 0 0.7547192913245897 0 0.7509095720260183 0 0.7756258920343672 0.7730343725766115 0.779353033357073 0.8027650485815948
minu_c26810_g1_i1 minu 1031 842.91 587 122.16 1,1006 1,1006 1,1017 1,1017 0 0.1411153963225969 66.33333333333333 793.0000000000005 125.66666666666666 211.99999999999957 0.0859 0.0812 749.11 0.9459 255.89 0 0.7511099220384291 0 0.7633233836462541 0 0.7716176026373812 0.7574839028835816 0.7625318918871172 0.7860997378461576
cras_c774_g1_i1 cras 434 385 4149 2618.84 1,391 1,391 1,391 1,391 0 0.08612975391498891 16.5 297.99999999999994 49.5 77.00000000000007 0.0584 0.053 279.52 0.9073 95.48 0 0.743352816461293 1 0.7465433422119899 1 0.7678825581329038 0.7549340818881987 0.7651928427577759 0.7874491419580159
minu_c36991_g1_i1 minu 428 243.075 1719 1240.53 0,375 0,375 16,391 16,391 0 0.08612975391498891 16.5 297.99999999999994 49.5 77.00000000000007 0.0584 0.053 279.52 0.9073 95.48 0 0.761033009756351 0 0.7761053669528972 1 0.7963877800411489 0.7577213880566808 0.7654278575270044 0.7906942641164422
cras_c7768_g1_i1 cras 1414 1365 2445 435.283 1,1327 1,1327 170,1507 170,1507 0 0.15317927131826078 130.83333333333334 1048.8333333333344 206.16666666666669 253.16666666666555 0.0583 0.1202 970.49 2.0616 331.51 0 0.6968767628729028 0 0.6963179263807726 0 0.7283125061126561 0.7062315959846323 0.7128072029714657 0.7431811513269788
minu_c1903_g1_i1 minu 1530 1341.91 472 61.7008 5,1475 5,1475 5,1507 5,1507 0 0.15317927131826078 130.83333333333334 1048.8333333333344 206.16666666666669 253.16666666666555 0.0583 0.1202 970.49 2.0616 331.51 0 0.6666981032329536 0 0.6775468570085916 0 0.6941005394893334 0.6706250662092499 0.6774919534495679 0.7114420385217106
cras_c7858_g1_i1 cras 1249 1200 641 129.808 1,1216 1,1216 1,1222 1,1222 0 0.12741332632854355 96.16666666666666 970.8333333333344 168.83333333333334 217.16666666666555 0.0714 0.1028 885.52 1.439 302.48 0 0.7032012201900348 0 0.6973798541420662 0 0.7326408967062684 0.7110655820371079 0.71548947417096 0.7500708945098417
minu_c15801_g1_i1 minu 1228 1039.91 651 109.814 2,1196 2,1196 25,1222 25,1222 0 0.12741332632854355 96.16666666666666 970.8333333333344 168.83333333333334 217.16666666666555 0.0714 0.1028 885.52 1.439 302.48 0 0.7059634753931059 0 0.7214159896717866 0 0.7456503005529102 0.7113632219613236 0.7193576323294338 0.7575090730073938
cras_c7866_g1_i1 cras 837 788 4032 1243.43 54,807 54,807 69,822 69,822 0 0.12620406382901372 50.16666666666666 587.6666666666667 111.83333333333333 165.3333333333332 0.054 0.0735 561.28 1.362 191.72 0 0.664204360271205 0 0.6640489154421361 1 0.6971955132073403 0.671847430653037 0.6806017471251036 0.7136266042505116
minu_c36652_g1_i1 minu 864 675.91 3406 883.95 53,815 53,815 60,822 60,822 0 0.12620406382901364 50.16666666666666 587.6666666666669 111.83333333333333 165.33333333333317 0.054 0.0735 561.28 1.362 191.72 0 0.6163570563850608 0 0.6266770035433378 1 0.6456468443006529 0.6208889923996118 0.6259078721382255 0.6587778175820838
cras_c786_g1_i1 cras 1601 1552 935 146.402 1,1582 1,1582 329,1916 329,1916 0 0.08296981266285883 82.83333333333333 1255.1666666666656 259.16666666666663 325.83333333333445 0.0349 0.0573 1178.46 1.6413 402.54 0 0.6414435344495537 0 0.6372808977617941 0 0.672296566540005 0.6487431743773824 0.6551369833376436 0.6890572107360753
minu_c5011_g1_i1 minu 1944 1755.91 125 12.4876 2,1916 2,1916 2,1916 2,1916 0 0.08296981266285883 82.83333333333333 1255.1666666666656 259.16666666666663 325.83333333333445 0.0349 0.0573 1178.46 1.6413 402.54 0 0.6514728164774044 0 0.6615091921058864 0 0.6832819628542096 0.6483329046214119 0.6550173000566434 0.6925499696913388
cras_c7872_g1_i1 cras 3259 3210 2728 206.521 38,3227 38,3227 38,3286 38,3286 0 0.11699066785587008 219.66666666666663 2537.8333333333353 477.3333333333333 645.1666666666647 0.0618 0.086 2372.57 1.3927 810.43 0 0.6960845738891834 0 0.6952338128326749 0 0.726971848513263 0.706569252367171 0.711800074761954 0.7418719420931718
minu_c27225_g1_i1 minu 3258 3069.91 2179 124.51 1,3235 1,3235 15,3286 15,3286 0 0.11699066785587008 219.66666666666663 2537.8333333333353 477.3333333333333 645.1666666666647 0.0618 0.086 2372.57 1.3927 810.43 0 0.7243230727445765 0 0.7286712762173432 0 0.7455135322396407 0.7106055810143319 0.714417785561677 0.7437213905980098
cras_c7878_g1_i1 cras 1562 1513 602 96.6904 0,1539 0,1539 0,1539 0,1539 0 0.09759855866107177 57.5 781.1666666666671 157.5 208.83333333333294 0.0436 0.0666 737.93 1.527 252.07 0 0.6850426649670434 0 0.6817431379593322 0 0.7143188428620937 0.6902627403215543 0.6947476447204501 0.7270364607429669
minu_c22507_g1_i1 minu 1012 823.91 61 12.9874 1,991 1,991 546,1536 546,1536 0 0.09759855866107177 57.5 781.1666666666671 157.5 208.83333333333294 0.0436 0.0666 737.93 1.527 252.07 0 0.7038521556523111 0 0.7126126091561796 0 0.7293923011737801 0.6948082229248101 0.70222951735729 0.7340273373139318
cras_c789_g1_i1 cras 1758 1709 1759 250.121 6,1707 6,1707 6,1707 6,1707 0 0.07271126332592386 62.00000000000001 1324.166666666666 232.99999999999997 361.83333333333405 0.04 0.0411 1256.72 1.0282 429.28 0 0.7146868602091592 0 0.7169113911518691 0 0.7515693010880832 0.7244554289067178 0.7358030819776912 0.7669192471568654
minu_c20988_g1_i1 minu 1744 1555.91 502 56.5967 1,1693 1,1693 21,1713 21,1713 0 0.07271126332592386 62.00000000000001 1324.166666666666 232.99999999999997 361.83333333333405 0.04 0.0411 1256.72 1.0282 429.28 0 0.7299300812380649 0 0.7400522703051022 0 0.7541252585468314 0.7245352115207822 0.7308532709289681 0.7580915313731145
cras_c7956_g1_i1 cras 999 950 850 217.431 1,943 1,943 1,951 1,951 0 0.16113576677666294 86.66666666666667 731.5000000000003 139.33333333333334 189.4999999999997 0.0848 0.1211 686.5 1.4293 234.5 0 0.7446669721398665 0 0.7468052742283856 0 0.7730389160284771 0.7614098962560051 0.7695927468284213 0.7935524845000583
minu_c21446_g1_i1 minu 1001 812.91 57693 12449.5 27,948 27,948 27,951 27,951 0 0.16113576677666294 86.66666666666667 731.5000000000003 139.33333333333334 189.4999999999997 0.0848 0.1211 686.5 1.4293 234.5 1 0.8113103301448128 1 0.817343939157725 1 0.8273816492532491 0.8046816563861603 0.8107529009222473 0.8304977499199127
cras_c7_g1_i1 cras 990 941 845 218.219 0,534,535,946 0,534 0,534,535,949 0,534 1 0.17405050938756342 97.99999999999999 748.0000000000005 137.0 181.9999999999996 0.0755 0.1302 693.21 1.7237 236.79 0 0.7500411814760274 0 0.7496499166787512 0 0.7810692980246389 0.7610035263512911 0.7654572534458424 0.790840906513029
minu_c28377_g1_i1 minu 967 778.91 495 111.478 1,943 1,943 15,958 15,958 0 0.17405050938756342 97.99999999999999 748.0000000000005 137.0 181.9999999999996 0.0755 0.1302 693.21 1.7237 236.79 0 0.700158241814182 0 0.7121756619224002 0 0.7341892256926421 0.6975923631732089 0.7069869251386508 0.7407869123915121
cras_c8059_g1_i1 cras 976 927 437 114.559 21,492,493,946 355,946 21,495,496,949 358,949 1 0.17360666239590003 82.5 743.3333333333334 115.5 180.66666666666663 0.1231 0.1211 688.74 0.984 235.26 0 0.7367453820517675 0 0.7347856592133782 0 0.771988022667999 0.7435759355697844 0.7547200163097466 0.7850097196846375
minu_c25254_g1_i1 minu 969 780.91 731 164.206 6,489,490,943 424,943 7,495,496,949 430,949 1 0.17360666239590003 82.5 743.3333333333334 115.5 180.66666666666663 0.1231 0.1211 688.74 0.984 235.26 0 0.7158961532809048 0 0.7245461201458293 0 0.7382827652595138 0.7250984432704329 0.7300452264794808 0.7577632793771347
cras_c80_g1_i1 cras 2380 2331 1203 125.415 0,2331 0,2331 0,2370 0,2370 0 0.10884030125083688 170.33333333333334 1843.8333333333292 395.6666666666667 466.1666666666708 0.0432 0.0853 1721.85 1.9749 588.15 0 0.6608866002202185 0 0.653435161369612 0 0.6881255218984184 0.6717429082321946 0.6770117532585723 0.7107793605859365
minu_c21082_g1_i1 minu 2381 2192.91 2482 198.542 1,2344 1,2344 15,2370 15,2370 0 0.10884030125083688 170.33333333333334 1843.8333333333292 395.6666666666667 466.1666666666708 0.0432 0.0853 1721.85 1.9749 588.15 0 0.6579519733386742 0 0.6612206653079321 0 0.6768311673462156 0.6438398432163758 0.6463737369509988 0.6813074037579282
cras_c8114_g1_i1 cras 732 683 1368 486.733 0,699 0,699 0,699 0,699 0 0.09772400372281909 37.5 530.0000000000001 111.5 153.9999999999999 0.037 0.0589 509.85 1.5941 174.15 0 0.7180277615261329 0 0.7184919592060218 0 0.7492094112287655 0.7247892130819013 0.7347448487129992 0.7657903661635914
minu_c26801_g1_i1 minu 719 530.965 1014 334.999 2,686 2,686 15,699 15,699 0 0.09772400372281909 37.5 530.0000000000001 111.5 153.9999999999999 0.037 0.0589 509.85 1.5941 174.15 0 0.7240618310575854 0 0.7350769690700231 0 0.7512613826913282 0.7264512351727067 0.7361520119128362 0.7675994710096815
cras_c815_g1_i1 cras 1773 1724 2497 351.971 274,1726 274,1726 274,1729 274,1729 0 0.0743503066131341 61.83333333333333 1151.1666666666665 215.16666666666666 297.83333333333337 0.0403 0.0489 1080.07 1.2134 368.93 0 0.6466338030952447 0 0.6423285344094546 0 0.6758826181557344 0.6581453467232004 0.6638218469096462 0.6965559572351517
minu_c27236_g1_i1 minu 1711 1522.91 2609 300.519 1,1678 1,1678 44,1729 44,1729 0 0.0743503066131341 61.83333333333333 1151.1666666666665 215.16666666666666 297.83333333333337 0.0403 0.0489 1080.07 1.2134 368.93 0 0.6490294749855233 0 0.656975068396764 0 0.6769760499217767 0.6483809456343298 0.6542263222804552 0.6894504313940489
cras_c8204_g1_i1 cras 505 456 104 55.4235 2,503 2,503 58,559 58,559 0 0.05336746064911554 15.0 398.83333333333326 72.0 102.16666666666676 0.0217 0.0272 373.44 1.2493 127.56 0 0.6765212402961449 0 0.673316633207199 0 0.713355142714653 0.6843167248407002 0.6904860426246983 0.7263701317966813
minu_c7644_g1_i1 minu 945 756.91 28 6.48912 1,943 1,943 1,943 1,943 0 0.05336746064911554 15.0 398.83333333333326 72.0 102.16666666666676 0.0217 0.0272 373.44 1.2493 127.56 0 0.7584071928684689 0 0.7688281308513821 0 0.7816289005806536 0.7648184366427946 0.770462052677876 0.7960086184900703
cras_c8262_g1_i1 cras 1183 1134 5585 1196.84 0,1137 0,1137 0,1137 0,1137 0 0.14260754565094128 84.66666666666666 882.1666666666673 153.33333333333331 227.83333333333272 0.0815 0.0951 827.38 1.1667 282.62 0 0.765383435377534 0 0.7689293560727279 1 0.7917585584007437 0.7802392728355415 0.7869765247599766 0.8106536946081757
minu_c17592_g1_i1 minu 1147 958.91 1499 274.218 1,1111 1,1111 8,1137 8,1137 0 0.14260754565094128 84.66666666666666 882.1666666666673 153.33333333333331 227.83333333333272 0.0815 0.0951 827.38 1.1667 282.62 0 0.7853904492126981 0 0.7931569000279799 0 0.8021412780999567 0.7786775924789104 0.783056401173378 0.8032609807624754
cras_c8297_g1_i1 cras 475 426 776 442.668 1,442 1,442 1,446 1,446 0 0.04052884941351955 10.666666666666666 351.1666666666667 58.333333333333336 77.83333333333333 0.0267 0.0311 319.77 1.1654 109.23 0 0.6584663013695139 0 0.6470608774042766 0 0.686623713512189 0.6644188581351617 0.6699095191794491 0.7037378690641644
minu_c12539_g1_i1 minu 506 318.929 665 365.763 0,429 0,429 0,442 0,442 0 0.04052884941351955 10.666666666666666 351.1666666666667 58.333333333333336 77.83333333333333 0.0267 0.0311 319.77 1.1654 109.23 0 0.7018115438229784 0 0.7130547980503681 0 0.7345771508811817 0.7139627264180923 0.7157460169539476 0.7469480482218357
cras_c8419_g1_i1 cras 765 716 486 164.949 0,729 0,729 512,1241 512,1241 0 0.059040506126737266 22.0 572.3333333333333 102.0 156.6666666666667 0.0331 0.0338 543.39 1.0239 185.61 0 0.7299700381289886 0 0.7288193908088385 0 0.7596068610681987 0.7339663849871249 0.7428203902279698 0.7730617400100964
minu_c17513_g1_i1 minu 1246 1057.91 1213 201.133 2,1241 2,1241 2,1241 2,1241 0 0.059040506126737266 22.0 572.3333333333333 102.0 156.6666666666667 0.0331 0.0338 543.39 1.0239 185.61 0 0.7563636800570085 0 0.7759955265491438 0 0.7859989431256297 0.767408550226656 0.7777322237779966 0.801544176632831
cras_c8439_g1_i1 cras 584 535 136 61.7747 21,582 21,582 28,589 28,589 0 0.19836201821518903 57.166666666666664 446.6666666666664 71.83333333333334 111.33333333333357 0.1298 0.1324 415.93 1.0199 142.07 0 0.7569806441631028 0 0.7559141279092769 0 0.7785176109232922 0.7698860968254554 0.7729264818701181 0.7976684107674143
minu_c24289_g1_i1 minu 607 419.053 483 202.186 23,581 23,581 28,589 28,589 0 0.19836201821518903 57.166666666666664 446.6666666666664 71.83333333333334 111.33333333333357 0.1298 0.1324 415.93 1.0199 142.07 0 0.7723053828885066 0 0.7737138134651675 0 0.7834290660145258 0.7496205506652583 0.7559536661877786 0.7805484681437236
cras_c866_g1_i1 cras 466 417 131 76.3415 6,465 6,465 6,829 6,829 0 0.08539007092198596 21.5 352.4999999999999 67.5 94.50000000000013 0.0393 0.0525 333.19 1.3349 113.81 0 0.7030867940067358 0 0.6968274694840563 0 0.7290871315586893 0.7050805217341657 0.7091456307205662 0.7414941584460426
minu_c13509_g1_i1 minu 827 638.91 502 137.827 2,785 2,785 18,801 18,801 0 0.08539007092198596 21.5 352.4999999999999 67.5 94.50000000000013 0.0393 0.0525 333.19 1.3349 113.81 0 0.6809347712301775 0 0.6913263114509262 0 0.7107831984557952 0.6772779782539978 0.6831182030281853 0.7174199093912277
cras_c8677_g1_i1 cras 653 604 333 133.978 1,613 1,613 1,613 1,613 0 0.04995011639507819 14.5 468.83333333333326 77.5 125.16666666666674 0.0324 0.0296 442.76 0.9157 151.24 0 0.7282486965599513 0 0.7249472768351349 0 0.7520619089697972 0.7321524938984567 0.7392074473395519 0.7700966622241081
minu_c7158_g1_i2 minu 624 436.01 146 58.7393 1,595 1,595 19,613 19,613 0 0.04995011639507819 14.5 468.83333333333326 77.5 125.16666666666674 0.0324 0.0296 442.76 0.9157 151.24 0 0.7250154792138301 0 0.7300733505586592 0 0.7425666405230094 0.7125611900074478 0.7160356761081258 0.7444883517477658
cras_c8700_g1_i1 cras 795 746 256 83.3925 0,768 0,768 79,996 79,996 0 0.08852879245628488 42.0 606.8333333333334 126.0 161.16666666666663 0.0414 0.0645 572.46 1.5562 195.54 0 0.6869754415042667 0 0.6890601487245926 0 0.7182820808207839 0.7021786459131073 0.7094295929938259 0.7404633293050426
minu_c15453_g1_i1 minu 1061 872.91 56 11.2536 0,996 0,996 0,996 0,996 0 0.08852879245628488 42.0 606.8333333333334 126.0 161.16666666666663 0.0414 0.0645 572.46 1.5562 195.54 0 0.712756166233173 0 0.7222159721786503 0 0.7404579660270524 0.7144884122733421 0.7208427885817169 0.7543265164183854
